Date,SPX_Price,SPX_Return,Composite_Score,Signal,Position,Forward_Return,Strategy_Return,BH_Return,Strategy_Cumulative,BH_Cumulative,Bench_6040_Return,Bench_6040_Cumulative,Bench_SMA_Return,Bench_SMA_Cumulative,Bench_Random_Return,Bench_Random_Cumulative,Meta_Label,Rolling_Sharpe,Rolling_HitRate,Z1_Momentum,Z2_CrossAsset,Z3_Yield,Z4_Credit,Z5_Vol,Set
2002-03-29,1147.39,0.036699999999999997,-0.3642053504063269,HOLD,0.0,-0.061399999999999996,-0.0,-0.061399999999999996,0.9122517344120656,1.6930452436961407,-0.059916,1.3724435550742238,-0.0,1.8438561115096657,0.0,1.2206356468469113,,,0.75,-0.712435312228569,-0.06471481938998976,-1.4639465400653129,-0.8976750196113199,1.3177449392635572,train
2002-04-30,1076.92,-0.061399999999999996,-0.9418075913437985,SELL,0.0,-0.0091,-0.0,-0.0091,0.9122517344120656,1.6776385319785059,-0.008768000000000001,1.360409969983333,-0.0,1.8438561115096657,0.0,1.2206356468469113,1.0,,1.0,-1.3471653145325908,-0.9321295179137903,-1.4976322994446303,-0.7037410899258686,-0.22836973490211243,train
2002-05-31,1067.14,-0.0091,-0.45653477120578745,HOLD,0.0,-0.0725,-0.0,-0.0725,0.9122517344120656,1.5560097384100642,-0.0630224,1.2746736686910554,-0.0,1.8438561115096657,0.0,1.2206356468469113,,,1.0,-1.3784594626281577,-1.2548167329293045,-0.6216752159325585,-0.35825292370913936,1.3305304791702226,train
2002-06-28,989.81,-0.0725,-0.3758113965284543,HOLD,0.0,-0.079,-0.0,-0.079,0.9122517344120656,1.433084969075669,-0.0755644,1.178353717720617,-0.0,1.8438561115096657,-0.07899999999999989,1.1242054307460054,,,1.0,-1.550375758702061,-1.9297778721116445,0.2242357269505806,0.49741770240856237,0.8794432188122913,train
2002-07-31,911.62,-0.079,-0.57690408790302,SELL,0.0,0.0049,0.0,0.0049,0.9122517344120656,1.4401070854241398,-0.025576400000000006,1.1482156716947072,0.0,1.8438561115096657,0.004899999999999915,1.1297140373566608,0.0,,0.6666666666666666,-1.7769351601814807,-2.188781387347247,0.7170637095332771,-0.2494530752673984,0.6135854737477495,train
2002-08-30,916.07,0.0049,-0.40056802919360013,HOLD,0.0,-0.11,-0.0,-0.11,0.9122517344120656,1.2816953060274845,-0.11881560000000002,1.0117897377328975,-0.11,1.6410319392436024,0.0,1.1297140373566608,,,0.6666666666666666,-1.4630739645849946,-2.0710685313211936,0.9586288032855145,0.3248071640138317,0.24786638263884153,train
2002-09-30,815.28,-0.11,0.15380628503264263,HOLD,0.0,0.0864,0.0,0.0864,0.9122517344120656,1.3924337804682592,0.08504600000000001,1.0978384077681294,0.0,1.6410319392436024,0.0,1.1297140373566608,,,0.6666666666666666,-1.5472755501829412,-2.269188985339365,2.50100119278168,1.1945953548796993,0.8898994130241402,train
2002-10-31,885.76,0.0864,-0.26431879700216493,HOLD,0.0,0.0571,0.0,0.0571,0.9122517344120656,1.4719417493329967,0.06638720000000001,1.1707208257123138,0.0,1.6410319392436024,0.0,1.1297140373566608,,,0.6666666666666666,-1.2641312297222351,-1.5334091899126736,1.5432401184948998,0.7305060462344006,-0.7977997301052167,train
2002-11-29,936.31,0.0571,-0.6095801906549514,SELL,0.0,-0.0603,-0.0,-0.0603,0.9122517344120656,1.383183661848217,-0.0731996,1.0850245295585028,-0.0,1.6410319392436024,0.0,1.1297140373566608,1.0,,0.75,-1.3073425709188322,-1.3126492311869007,0.9986852254704781,0.2192849030470222,-1.6458792796865247,train
2002-12-31,879.82,-0.0603,-0.4788618834148329,HOLD,0.0,-0.0274,-0.0,-0.0274,0.9122517344120656,1.3452844295135757,-0.0010851999999999997,1.0838470609390258,-0.0,1.6410319392436024,-0.027399999999999976,1.0987598727330883,,,0.75,-1.5397705681325884,-1.3976880998208667,1.193834949472435,0.7484773014175633,-1.3991630000107071,train
2003-01-31,855.7,-0.0274,-0.41727301561709773,HOLD,0.0,-0.017,-0.0,-0.017,0.9122517344120656,1.322414594211845,-0.0377416,1.0429409387038895,-0.0,1.6410319392436024,-0.017000000000000074,1.0800809548966257,,,0.6666666666666666,-1.546819257598053,-1.5986628165531542,0.4670577944553863,1.546077360274991,-0.9540181586646586,train
2003-02-28,841.15,-0.017,-0.38624906304634543,HOLD,0.0,0.0084,0.0,0.0084,0.9122517344120656,1.3335228768032246,0.0165696,1.0602220528818374,0.0,1.6410319392436024,0.008399999999999944,1.0891536349177573,,,0.6666666666666666,-1.4987043481857594,-1.638680166513927,0.39648783433915324,1.7321669989796933,-0.9225156338508866,train
2003-03-31,848.18,0.0084,-0.34460204810875816,HOLD,0.0,0.081,0.0,0.081,0.9122517344120656,1.4415382298242858,0.0528012,1.1162030495404618,0.0,1.6410319392436024,0.0809999999999999,1.1773750793460955,,,0.6666666666666666,-1.5600201483572447,-0.2590638564281009,-0.5841070775986399,0.339935855008878,0.3402449868313168,train
2003-04-30,916.92,0.081,0.07801155707431454,HOLD,0.0,0.0509,0.0,0.0509,0.9122517344120656,1.514912525722342,-0.018055200000000007,1.0960497802403988,0.0,1.6410319392436024,0.05089999999999986,1.2373034708848116,,,0.5,-1.02009672245246,-0.3121902891896252,-0.19132914466251763,1.0600938588767992,0.8535800827993761,train
2003-05-30,963.59,0.0509,0.43862670536633885,HOLD,0.0,0.0113,0.0,0.0113,0.9122517344120656,1.5320310372630046,0.023809200000000003,1.1221458486680986,0.0,1.6410319392436024,0.011300000000000006,1.25128500010581,,,0.5,-0.7705376418208262,-0.6685986767540735,0.983893727230215,1.5792232020294317,1.069152916146947,train
2003-06-30,974.5,0.0113,0.6174824256404932,BUY,1.0,0.016200000000000003,0.016200000000000003,0.016200000000000003,0.9270302125095411,1.5568499400666653,0.11129280000000001,1.2470326021747475,0.0,1.6410319392436024,0.0,1.25128500010581,1.0,0.9999999999999931,0.6666666666666666,-0.3844901843872596,0.20446604287425088,0.170820789295973,1.4296168458084064,1.6669986346110945,train
2003-07-31,990.31,0.016200000000000003,0.0782321803607921,HOLD,1.0,0.0179,0.0179,0.0179,0.9436240533134619,1.5847175539938587,0.016016799999999998,1.2670060739572602,0.0179,1.6704064109560628,0.0,1.25128500010581,,1.4810328029760256,1.0,0.09577381512248138,0.8581417049614118,-0.9617449618370011,-1.4410048749244921,1.8399952184815604,train
2003-08-29,1008.01,0.0179,-0.08813388368416963,HOLD,1.0,-0.011899999999999999,-0.011899999999999999,-0.011899999999999999,0.9323949270790317,1.5658594151013319,-0.054277200000000005,1.1982365318798671,-0.011899999999999999,1.6505285746656857,0.0,1.25128500010581,,0.8130633484930269,1.0,0.16151777170317116,1.0431613356011107,-1.442744938671214,-2.434643693578736,2.23204010652482,train
2003-09-30,995.97,-0.011899999999999999,0.22254406810471256,HOLD,1.0,0.055,0.055,0.055,0.9836766480683784,1.651981682931905,0.069076,1.2810059185560008,0.055,1.7413076462722983,0.0,1.25128500010581,,1.2959668544614031,1.0,0.7346231736120045,0.44927773182601327,-0.4756908572397403,-0.7484743539049004,1.1529846462301856,train
2003-10-31,1050.71,0.055,0.38408552441258237,HOLD,1.0,0.0070999999999999995,0.0070999999999999995,0.0070999999999999995,0.990660752269664,1.6637107528807216,0.0078868,1.2911089560344684,0.0070999999999999995,1.7536709305608318,0.0,1.25128500010581,,1.425079066799775,1.0,0.560238412300018,-0.036497249202180136,-0.9478752987172742,0.6997812099585593,1.6447805477237887,train
2003-11-28,1058.2,0.0070999999999999995,0.21140497102393696,HOLD,1.0,0.0508,0.0508,0.0508,1.0409863184849628,1.7482272591270622,0.022531199999999994,1.3201991901446721,0.0508,1.842757413833322,0.0,1.25128500010581,,1.8555166927323987,1.0,0.28832368286024695,0.06260204755211714,-1.683589644615531,0.5540536579324756,1.835635111390376,train
2003-12-31,1111.92,0.0508,-0.06679531548696091,HOLD,1.0,0.0173,0.0173,0.0173,1.0589953817947528,1.7784715907099606,-0.00033160000000000307,1.3197614120932202,0.0173,1.8746371170926386,0.0,1.25128500010581,,2.1183791804311554,1.0,0.9254046954824525,-0.30066841446569265,-1.315349838604946,-0.5277764598310274,0.884413439984409,train
2004-01-30,1131.13,0.0173,0.380807204633976,HOLD,1.0,0.012199999999999999,0.012199999999999999,0.012199999999999999,1.0719151254526489,1.8001689441166222,-0.0082436,1.3088818269164886,0.012199999999999999,1.8975076899211687,0.0,1.25128500010581,,2.3309652486825345,1.0,1.189715401783476,-0.37213969066608366,0.20107671263230006,0.40754423295724945,0.477839366462938,train
2004-02-27,1144.94,0.012199999999999999,0.4204905386827733,HOLD,1.0,-0.016399999999999998,-0.016399999999999998,-0.016399999999999998,1.0543357173952255,1.7706461734331096,-0.0235692,1.2780325293615284,-0.016399999999999998,1.8663885638064617,0.0,1.25128500010581,,1.9550535580334887,1.0,1.356662050569522,-0.5705877017491003,0.5294332851478142,0.7335620519366703,0.05338300750896036,train
2004-03-31,1126.21,-0.016399999999999998,0.2345752903404551,HOLD,1.0,-0.0168,-0.0168,-0.0168,1.0366228773429857,1.7408993177194332,0.05985920000000001,1.354534534143086,-0.0168,1.835033235934513,-0.016800000000000048,1.2302634121040323,,1.6321908657714188,1.0,1.179529889739951,-0.801913590655088,-0.06372055714290432,0.6389603390762795,0.2200203706840372,train
2004-04-30,1107.31,-0.0168,-0.3991304952618724,HOLD,1.0,0.0121,0.0121,0.0121,1.049166014158836,1.7619641994638384,0.0198224,1.381384659492684,0.0121,1.8572371380893204,0.01209999999999996,1.245149599390491,,1.802440717200047,1.0,0.5980983307510261,-0.7888459503801877,-0.5429268707689554,-1.2346971563945504,-0.027280829516694683,train
2004-05-31,1120.68,0.0121,-0.7547468191397518,SELL,0.0,0.018000000000000002,0.0,0.018000000000000002,1.049166014158836,1.7936795550541875,0.005102800000000001,1.3884335891331432,0.018000000000000002,1.8906674065749283,0.0,1.245149599390491,0.0,1.802440717200047,0.5,0.38068528631229365,-0.8860539654278311,-0.6951625649277275,-2.0633180841722516,-0.5098847674832422,train
2004-06-30,1140.84,0.018000000000000002,-0.33771743151966227,HOLD,0.0,-0.034300000000000004,-0.0,-0.034300000000000004,1.049166014158836,1.732156346315829,-0.029832400000000002,1.3470132829286876,-0.034300000000000004,1.8258175145294082,0.0,1.245149599390491,,1.584953871266765,0.0,0.41509790676758845,-0.33261291910592145,-0.720090465861972,-2.2153733032590397,1.1643916238610337,train
2004-07-30,1101.72,-0.034300000000000004,-0.1415445513818226,HOLD,0.0,0.0023,0.0,0.0023,1.049166014158836,1.7361403059123552,-0.030621600000000006,1.3057655809841584,0.0023,1.8300168948128257,0.0,1.245149599390491,,1.3583423776813237,0.0,0.13129509046543447,-0.6253413513529659,-0.7262212238068265,-0.31690843374319533,0.8294531615284403,train
2004-08-31,1104.24,0.0023,0.292816824828767,HOLD,0.0,0.009399999999999999,0.0,0.009399999999999999,1.049166014158836,1.7524600247879316,0.005901199999999999,1.3134711648306623,0.009399999999999999,1.8472190536240665,0.0,1.245149599390491,,1.555316577076695,0.0,0.04771595785245682,-0.19216552886726032,-0.41824401257435356,1.021224884790061,1.005552822942931,train
2004-09-30,1114.58,0.009399999999999999,0.25233270766846294,HOLD,0.0,0.013999999999999999,0.0,0.013999999999999999,1.049166014158836,1.7769944651349627,-0.0009076000000000015,1.3122790584014619,0.013999999999999999,1.8730801203748033,0.0,1.245149599390491,,1.0869544258969792,0.0,0.16300866536288222,-0.24948459526154776,-0.6300058473217705,1.0877794648113506,0.8903658507514001,train
2004-10-29,1130.2,0.013999999999999999,0.31505367855423894,HOLD,0.0,0.038599999999999995,0.0,0.038599999999999995,1.049166014158836,1.8455864514891722,0.055543999999999996,1.3851682864213126,0.038599999999999995,1.9453810130212708,0.0,1.245149599390491,,0.9671784810358478,0.0,-0.0514851343385685,-0.2726632447020314,0.5621977239877752,0.9657198749611038,0.3714991728629154,train
2004-11-30,1173.82,0.038599999999999995,-0.05173647849802534,HOLD,0.0,0.0325,0.0,0.0325,1.049166014158836,1.9055680111625704,0.0074492,1.395486682020522,0.0325,2.008605895944462,0.0,1.245149599390491,,0.23820959393654187,0.0,0.1149707618680289,0.0684468393401999,0.27232125899336734,-0.5088419538036596,-0.20557929888806326,train
2004-12-31,1211.92,0.0325,-0.1444971067581397,HOLD,0.0,-0.0253,-0.0,-0.0253,1.049166014158836,1.8573571404801574,-0.023736,1.362363410136083,-0.0,2.008605895944462,0.0,1.245149599390491,,-0.29403232524703576,0.0,0.01829256691128059,0.20848234709914845,0.37218235449428355,-0.18084978605928725,-1.1405930162361237,train
2005-01-31,1181.27,-0.0253,0.013264801046247575,HOLD,0.0,0.0189,0.0,0.0189,1.049166014158836,1.8924611904352322,0.035427200000000006,1.410628131139656,0.0189,2.046568547377812,0.0,1.245149599390491,,-0.7860474266426002,0.0,-0.20970903030248467,0.3145506289557,0.34549981132162094,-0.25843374350456494,-0.12558366123903347,train
2005-02-28,1203.6,0.0189,-0.19341423788070666,HOLD,0.0,-0.0191,-0.0,-0.0191,1.049166014158836,1.8563151816979193,-0.0018711999999999982,1.4079885637806675,-0.0191,2.007479088122896,-0.01910000000000004,1.2213672420421327,,-0.21781446028176493,0.0,-0.1739231804819849,-0.11891198712229265,-0.6129536731067672,-0.07324542245007093,0.011963073757582305,train
2005-03-31,1180.59,-0.0191,-0.6039610908816883,SELL,0.0,-0.020099999999999996,-0.0,-0.020099999999999996,1.049166014158836,1.819003246545791,-0.0373972,1.3553337338632492,-0.020099999999999996,1.967128758451626,-0.020100000000000014,1.1968177604770858,1.0,0.9999999999999847,0.5,-0.18790369534491624,-0.09510400337033934,-0.769723687167285,-1.2520719210021385,-0.7150021475237618,train
2005-04-29,1156.85,-0.020099999999999996,-0.5290971072976465,SELL,0.0,0.03,0.0,0.03,1.049166014158836,1.873573343942165,-0.002640800000000002,1.3517545685388632,0.03,2.026142621205175,0.030000000000000027,1.2327222932913984,0.0,,0.3333333333333333,-0.20492544163337956,0.16780890579173707,-0.4672312911709862,-1.0219533603348334,-1.1191843491407703,train
2005-05-31,1191.5,0.03,-0.057328487382595134,HOLD,0.0,-0.0001,-0.0,-0.0001,1.049166014158836,1.8733859866077707,-0.006895600000000001,1.3424334097360466,-0.0001,2.0259400069430544,-0.000100000000000028,1.2325990210620692,,,0.5,-0.10980341721514666,0.0943933167186945,0.39863976372282306,-0.15275646715350213,-0.5171156329858445,train
2005-06-30,1191.33,-0.0001,0.1155590891035819,HOLD,0.0,0.036000000000000004,0.0,0.036000000000000004,1.049166014158836,1.9408278821256504,0.05871520000000001,1.4212546558753805,0.036000000000000004,2.0988738471930044,0.0360000000000001,1.2769725858203038,,,0.5,-0.20627795635647395,-0.5114635381615775,0.29590705037802534,0.7935036505391063,0.20612623911882944,train
2005-07-29,1234.18,0.036000000000000004,-0.2426075966156509,HOLD,0.0,-0.011200000000000002,-0.0,-0.011200000000000002,1.049166014158836,1.9190906098458431,-0.031264400000000005,1.3768199818122302,-0.011200000000000002,2.075366460104443,-0.011200000000000038,1.2626704928591164,,,0.5,0.1859285372756493,-0.34648369641316906,-0.43316305059850924,-0.221231472039563,-0.3980883013026625,train
2005-08-31,1220.33,-0.011200000000000002,-0.10175546886314096,HOLD,0.0,0.0069,0.0,0.0069,1.049166014158836,1.9323323350537793,0.035068,1.4251023049344216,0.0069,2.0896864886791633,0.0,1.2626704928591164,,,0.5,0.10690448990478688,-0.5557765108086341,0.39245167561513344,-0.14928987188960133,-0.3030671271373897,train
2005-09-30,1228.81,0.0069,-0.2714806416230346,HOLD,0.0,-0.0177,-0.0,-0.0177,1.049166014158836,1.8981300527233274,0.010345600000000002,1.4398458433403512,-0.0177,2.052699037829542,0.0,1.2626704928591164,,,0.5,0.09264651351455647,-0.4538790883862041,0.05813588178388635,-1.222954476941673,0.16864796191426135,train
2005-10-31,1207.01,-0.0177,-0.4137147609168852,HOLD,0.0,0.0352,0.0,0.0352,1.049166014158836,1.9649442305791882,0.015265999999999998,1.461826529984785,0.0352,2.124954043961142,0.0,1.2626704928591164,,,0.5,-0.08817997095889156,-0.3972661619901033,-0.7703792667546014,-1.2795466598459189,0.4667982549650894,train
2005-11-30,1249.48,0.0352,-0.6072438093698151,SELL,0.0,-0.001,-0.0,-0.001,1.049166014158836,1.962979286348609,-0.008889999999999999,1.4488308921332202,-0.001,2.122829089917181,0.0,1.2626704928591164,1.0,,0.6666666666666666,-0.1061677544709216,-0.42806280229057037,-1.0067987948404322,-1.6701154858086533,0.17492579056150223,train
2005-12-30,1248.29,-0.001,-0.48391487660804183,HOLD,0.0,0.0255,0.0,0.0255,1.049166014158836,2.0130352581504987,0.0266,1.4873697938639638,0.0255,2.1769612317100693,0.0,1.2626704928591164,,,0.6666666666666666,-0.2872692154400476,-0.5271708178132958,-0.9578914297390312,-0.5104156374828183,-0.13682728256501614,train
2006-01-31,1280.09,0.0255,-0.18578524898579735,HOLD,0.0,0.0004,0.0,0.0004,1.049166014158836,2.013840472253759,0.0034108000000000003,1.492442914756875,0.0004,2.1778320162027534,0.0,1.2626704928591164,,,0.6666666666666666,-0.0017496365384467394,-0.4068085828575091,-0.5635404261357003,-0.09360822200543892,0.1367806226081083,train
2006-02-28,1280.66,0.0004,-0.07065069132977665,HOLD,0.0,0.0111,0.0,0.0111,1.049166014158836,2.036194101495776,0.0326952,1.5412386343434339,0.0111,2.202005951582604,0.0,1.2626704928591164,,,0.6666666666666666,-0.10623010511490971,0.5501690789431036,-1.0435049138185857,-0.15522782636146706,0.4015403097029756,train
2006-03-31,1294.83,0.0111,-0.27108498386901786,HOLD,0.0,0.012199999999999999,0.0,0.012199999999999999,1.049166014158836,2.061035669534024,0.0240996,1.5783818689356568,0.012199999999999999,2.228870424191912,0.0,1.2626704928591164,,,0.5,0.0693202909924003,0.7177833227798581,-1.0115005073066412,-1.2233962947055506,0.09236826889484423,train
2006-04-28,1310.61,0.012199999999999999,-0.19295079190671005,HOLD,0.0,-0.030899999999999997,-0.0,-0.030899999999999997,1.049166014158836,1.9973496673454227,-0.013147999999999996,1.5576293041228908,-0.030899999999999997,2.1599983280843817,-0.03090000000000001,1.2236539746297697,,,1.0,0.2631128805049501,0.1054397358071027,-0.9652655347883535,-1.2719029808068691,0.9038619397496194,train
2006-05-31,1270.09,-0.030899999999999997,-0.5938028656352572,SELL,0.0,0.0001,0.0,0.0001,1.049166014158836,1.9975494023121572,0.0014528000000000002,1.5598922279759206,0.0001,2.16021432791719,0.0,1.2236539746297697,0.0,,0.5,-0.09924367864718801,-0.37291133445841707,-1.1744429785471244,-1.5263739647096426,0.20395762818608676,train
2006-06-30,1270.2,0.0001,-0.42314740017752467,HOLD,0.0,0.0051,0.0,0.0051,1.049166014158836,2.0077369042639495,-0.0091648,1.545596127684967,0.0051,2.1712314209895682,0.005100000000000074,1.2298946099003816,,,0.5,-0.09748252221088997,-0.04974465786917612,-1.339932269606319,-0.8397395863021224,0.21116203510088433,train
2006-07-31,1276.66,0.0051,-0.19339553407269222,HOLD,0.0,0.0213,0.0,0.0213,1.049166014158836,2.0505017003247716,-0.007597600000000003,1.5338533065452677,0.0213,2.217478650256646,0.021300000000000027,1.2560913650912597,,,0.5,-0.26997827718633677,-0.26106258674874816,-0.874414468598806,-0.0384672501550217,0.47694491232545144,train
2006-08-31,1303.82,0.0213,-0.009107714277943504,HOLD,0.0,0.0246,0.0,0.0246,1.049166014158836,2.100944042152761,0.006447999999999999,1.5437435926658716,0.0246,2.2720286250529593,0.02459999999999999,1.2869912126725047,,,0.5,-0.08300833070772527,-0.3071614804798922,-0.39942619712790334,0.8577024332610169,-0.11364499633521354,train
2006-09-29,1335.85,0.0246,0.2997932661669378,HOLD,0.0,0.0315,0.0,0.0315,1.049166014158836,2.167123779480573,0.0163524,1.5689875053905808,0.0315,2.3435975267421276,0.03150000000000011,1.3275314358716888,,,0.5,0.01995954990725746,0.32764918324287307,0.2464957186660997,1.2975039570487552,-0.39264207803029677,train
2006-10-31,1377.94,0.0315,0.2559440847766188,HOLD,0.0,0.0165,0.0,0.0165,1.049166014158836,2.2028813218420025,-0.0022775999999999994,1.5654139794483033,0.0165,2.3822668859333724,0.0,1.3275314358716888,,,0.5,0.32025632071407806,0.576617532824554,0.6263318288845449,1.0012252456918396,-1.2447105042319226,train
2006-11-30,1400.63,0.0165,0.7868395928970694,BUY,1.0,0.0126,0.0126,0.0126,1.0623855059372371,2.2306376264972116,0.029464800000000003,1.6115385892699516,0.0126,2.4122834486961326,0.0,1.3275314358716888,1.0,0.9999999999999857,0.5,0.20461659334604423,0.6301053995990042,0.9623746138408785,0.8228270118093507,1.314274345890069,train
2006-12-29,1418.3,0.0126,0.7339555140150191,BUY,1.0,0.0141,0.0141,0.0141,1.0773651415709522,2.2620896170308225,0.0174584,1.6396734745768622,0.0141,2.446296645322748,0.0,1.3275314358716888,1.0,1.4804388394454768,0.6666666666666666,0.28828063155013345,0.9122528191832033,0.5855529538385648,-0.09178147451661112,1.975472640019805,train
2007-01-31,1438.24,0.0141,0.7018704715400149,BUY,1.0,-0.0218,-0.0218,-0.0218,1.0538785814847054,2.2127760633795504,-0.0332408,1.5851694165431478,-0.0218,2.392967378454712,-0.021800000000000003,1.298591250569686,0.0,0.16276130366869415,0.5,0.21648194589892933,1.1504611361472465,0.1498462920509653,-0.4464337117867262,2.4389966953896596,train
2007-02-28,1406.82,-0.0218,0.048933597229829685,HOLD,1.0,0.01,0.01,0.01,1.0644173672995525,2.234903824013346,0.012886000000000002,1.6055959096447228,0.01,2.416897052239259,0.0,1.298591250569686,,0.471786436399122,0.5,0.07535481118737192,0.3975169839069687,0.13054670821588202,-0.181843739015365,-0.17690677814570924,train
2007-03-30,1420.86,0.01,-0.051695682102675666,HOLD,1.0,0.0433,0.0433,0.0433,1.110506639303623,2.3316751595931238,0.0240772,1.6442541634804206,0.0433,2.521548694601219,0.0,1.298591250569686,,1.1088199637566405,0.5,0.0684197213516548,-0.18688411233264252,-0.1638069767216675,-0.029104057275024228,0.05289701446430112,train
2007-04-30,1482.37,0.0433,0.08533034370699752,HOLD,1.0,0.0325,0.0325,0.0325,1.1465981050809906,2.4074546022799,0.0424992,1.7141336500250077,0.0325,2.6034990271757583,0.03249999999999995,1.3407954662132007,,1.5403098913832751,0.5,0.25854950314187886,0.13279936343330517,-0.17550681138599966,0.29415127763870397,-0.0833416142929007,train
2007-05-31,1530.62,0.0325,-0.44019327959487525,HOLD,1.0,-0.0178,-0.0178,-0.0178,1.126188658810549,2.3646019103593177,0.0004868000000000008,1.71496809028584,-0.0178,2.55715674449203,0.0,1.3407954662132007,,1.1416108862869145,0.6666666666666666,0.6762891731645516,0.5876168707976219,-0.851943352508243,-1.0807214470210496,-1.5322076424072568,train
2007-06-29,1503.35,-0.0178,-0.5501810373840017,SELL,0.0,-0.032,-0.0,-0.032,1.126188658810549,2.2889346492278193,-0.041938,1.6430457585154323,-0.032,2.475327728668285,0.0,1.3407954662132007,1.0,1.1416108862869145,0.75,0.5503466265656335,0.15137914808577996,-0.6671772317510036,-1.0365716396151397,-1.7488820902052782,train
2007-07-31,1455.28,-0.032,-0.5657567955743126,SELL,0.0,0.0129,0.0,0.0129,1.126188658810549,2.318461906202858,-0.0099536,1.626691538253473,0.0129,2.5072594563681054,0.0,1.3407954662132007,0.0,1.1416108862869145,0.6,0.2993676772353962,-0.2934575787329291,-0.007015237628466927,-1.2505520110355375,-1.5771268277100259,train
2007-08-31,1473.99,0.0129,-0.20259062364915575,HOLD,0.0,0.0358,0.0,0.0358,1.126188658810549,2.4014628424449205,0.0265444,1.6698710891214883,0.0358,2.5970193449060837,0.0358,1.3887959439036333,,1.1416108862869145,0.6,0.24440565953460253,0.40895154964261304,-0.06214484742202081,-0.4327868356789082,-1.171378644322065,train
2007-09-28,1526.75,0.0358,-0.16404938599128052,HOLD,0.0,0.0148,0.0,0.0148,1.126188658810549,2.437004492513105,-0.0012128,1.6678458694646017,0.0148,2.6354552312106936,0.014799999999999956,1.409350123873407,,1.1416108862869145,0.6,0.31447053433996747,0.13097871769317873,-0.02585195950377964,0.13638095414970094,-1.3762251766354703,train
2007-10-31,1549.38,0.0148,-0.028468243970174417,HOLD,0.0,-0.044000000000000004,-0.0,-0.044000000000000004,1.126188658810549,2.329776294842528,-0.07407520000000001,1.5442998531148373,-0.044000000000000004,2.5194952010374227,-0.04400000000000002,1.347338718422977,,1.1416108862869145,0.6,0.20670963768332407,-0.2178643493301021,0.13331049575571816,0.5737683480308602,-0.8382653519906723,train
2007-11-30,1481.14,-0.044000000000000004,0.1412337351146719,HOLD,0.0,-0.0086,-0.0,-0.0086,1.126188658810549,2.309740218706882,0.0035020000000000016,1.5497079912004452,-0.0086,2.497827542308501,-0.008600000000000095,1.3357516054445393,,0.9466918291863806,0.5,-0.18118217857816543,-0.5122281445291869,1.4828537239613098,0.4761783587270996,-0.5594530840076978,train
2007-12-31,1468.36,-0.0086,0.024111833840928257,HOLD,0.0,-0.061200000000000004,-0.0,-0.061200000000000004,1.126188658810549,2.1683841173220206,-0.0794836,1.4265316211110655,-0.061200000000000004,2.3449604967192204,-0.06120000000000006,1.2540036071913334,,0.7326188334392818,0.3333333333333333,-0.3091810126084614,-0.8760526473210755,1.5505665803541613,0.1972421472599459,-0.4420158984799289,train
2008-01-31,1378.55,-0.061200000000000004,-0.14245224108411447,HOLD,0.0,-0.0348,-0.0,-0.0348,1.126188658810549,2.0929243500392145,-0.030216800000000002,1.3834264004222765,-0.0348,2.2633558714333915,-0.03479999999999991,1.2103642816610751,,1.1961198633565788,0.5,-0.7537846561151675,-1.2309958815230986,1.7685818433085003,0.11445973645328135,-0.6105222475440878,train
2008-02-29,1330.63,-0.0348,-0.5045707616690367,SELL,0.0,-0.006,-0.0,-0.006,1.126188658810549,2.080366803938979,-0.014958800000000001,1.3627320015836397,-0.006,2.249775736204791,-0.005999999999999953,1.2031020959711087,1.0,1.0193600691888751,0.6666666666666666,-0.8227195814775562,-2.7013113090362415,1.5382637295521377,-0.11018713589706342,-0.42689951148645955,train
2008-03-31,1322.7,-0.006,-0.1875827806867958,HOLD,0.0,0.0475,0.0,0.0475,1.126188658810549,2.179184227126081,0.06584960000000001,1.4524673587951218,0.0,2.249775736204791,0.04750000000000018,1.2602494455297366,,0.38233159267920985,0.6666666666666666,-0.9041116960834754,-1.7915654176386138,1.774061085869787,-0.7649891739118067,0.7486912983301299,train
2008-04-30,1385.59,0.0475,-0.5654319611224732,SELL,0.0,0.010700000000000001,0.0,0.010700000000000001,1.126188658810549,2.20250149835633,0.041999600000000005,1.5134704068775735,0.0,2.249775736204791,0.010699999999999986,1.2737341145969048,0.0,-0.9999999999999933,0.5,-0.8760839122668728,-1.6234216810515807,1.045635293645742,-0.8111166893868594,-0.5621728165527952,train
2008-05-30,1400.38,0.010700000000000001,-1.0131560808746214,SELL,0.0,-0.086,-0.0,-0.086,1.126188658810549,2.0130863694976857,-0.060514799999999994,1.4218830478994586,-0.0,2.249775736204791,-0.08600000000000001,1.164192980741571,1.0,,0.6,-0.9852198635617145,-1.7250867307262092,-0.3877329098185858,-1.2890366537270999,-0.6787042465394966,train
2008-06-30,1280.0,-0.086,-1.1932394720962085,SELL,0.0,-0.009899999999999999,-0.0,-0.009899999999999999,1.126188658810549,1.9931568144396585,-0.008242399999999999,1.4101633190654521,-0.0,2.249775736204791,-0.009899999999999933,1.1526674702322295,1.0,,0.6,-1.3441464494787967,-2.475050747931487,-0.09472549757894343,-0.9919069711814944,-1.0603676943103217,train
