Date,spx_Price,spx_Return,I1_AR3,I1_AR3_Forecast,I2_MACD,I2_MACD_Line,I2_MACD_Vel,I3_CreditSpread,I3_Spread_Index,I3_Spread_ROC_Inv,I4_CommodityMom,I4_Commodity_ZScore,I5_VolRegime,I5_Vol_ZScore,Vote_Sum,Composite_Score,Signal,Position,Forward_Return,Strategy_Return,BH_Return,Strategy_Cumulative,BH_Cumulative,Bench_6040_Return,Bench_6040_Cumulative,Bench_EW_Return,Bench_EW_Cumulative,Bench_SMA_Return,Bench_SMA_Cumulative,Bench_Random_Return,Bench_Random_Cumulative,Meta_Label,Rolling_Sharpe,Rolling_HitRate,Set
2005-03-31,1180.59,-0.0191,1.0,0.010015409144536112,0.0,27.174237316611197,-10.494803005717813,0.0,-0.6338309999999995,-0.07409999999999994,1.0,-0.48717862747262114,1.0,-0.45079749430062416,3.0,0.6,BUY,1,-0.020099999999999996,-0.020099999999999996,-0.020099999999999996,0.8962128161324494,1.819003246545791,-0.0373972,1.3553337338632492,-0.03272525,1.4909514573713019,-0.020099999999999996,1.967128758451626,-0.02009999999999997,1.5774768622362147,0.0,0.5778238385575974,0.6666666666666666,train
2005-04-29,1156.85,-0.020099999999999996,1.0,0.004454477215977006,0.0,12.856887240034666,-14.317350076576531,1.0,-0.7101739999999994,-0.027147000000000032,1.0,-1.5212493034657981,1.0,-0.49307269368362805,4.0,0.8,BUY,1,0.03,0.03,0.03,0.9230992006164229,1.873573343942165,-0.002640800000000002,1.3517545685388632,-0.004547749999999999,1.4841709828810417,0.03,2.026142621205175,0.030000000000000016,1.6248011681033012,1.0,0.761888862958417,0.6666666666666666,train
2005-05-31,1191.5,0.03,1.0,0.008536983909475774,1.0,16.855981550522984,3.999094310488317,1.0,-0.7754759999999994,0.10437299999999994,1.0,-1.3966786528781132,1.0,-0.19113501860016668,5.0,1.0,BUY,1,-0.0001,-0.0001,-0.0001,0.9230068906963613,1.8733859866077707,-0.006895600000000001,1.3424334097360466,0.00133125,1.486146785502002,-0.0001,2.0259400069430544,-9.999999999998396e-05,1.624638687986491,0.0,0.5559425331791593,0.5833333333333334,train
2005-06-30,1191.33,-0.0001,1.0,0.006075051778351773,1.0,16.905521809311495,0.04954025878851098,1.0,-0.8007649999999994,0.16693399999999992,1.0,-0.4625315986586438,1.0,-0.3297414829229319,5.0,1.0,BUY,1,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.9562351387614304,1.9408278821256504,0.05871520000000001,1.4212546558753805,0.040261000000000005,1.5459805412330982,0.036000000000000004,2.0988738471930044,0.0,1.624638687986491,1.0,1.4908543145900894,0.6666666666666666,train
2005-07-29,1234.18,0.036000000000000004,1.0,0.003831622137287976,1.0,29.02301356887847,12.117491759566974,0.0,-0.6980769999999994,-0.012097000000000024,1.0,0.02403358007823484,1.0,-0.5607695553802802,4.0,0.8,BUY,1,-0.011200000000000002,-0.011200000000000002,-0.011200000000000002,0.9455253052073024,1.9190906098458431,-0.031264400000000005,1.3768199818122302,0.0037085000000000017,1.551713810070261,-0.011200000000000002,2.075366460104443,-0.011200000000000042,1.6064427346810422,0.0,1.2780058637071536,0.5833333333333334,train
2005-08-31,1220.33,-0.011200000000000002,1.0,0.008323103195414194,0.0,26.934895327894083,-2.088118240984386,1.0,-0.7747379999999994,-0.0007380000000000164,1.0,0.0901087450885524,1.0,-0.3035208089491951,4.0,0.8,BUY,1,0.0069,0.0069,0.0069,0.9520494298132327,1.9323323350537793,0.035068,1.4251023049344216,0.02790725,1.5950178752963442,0.0069,2.0896864886791633,0.0,1.6064427346810422,1.0,1.2469697413781449,0.5833333333333334,train
2005-09-30,1228.81,0.0069,1.0,0.005265941627772879,0.0,26.330220108591902,-0.6046752193021803,0.0,-0.6813179999999994,-0.11944699999999997,1.0,0.22560895320342111,1.0,-0.3043929015789032,3.0,0.6,BUY,1,-0.0177,-0.0177,-0.0177,0.9351981549055385,1.8981300527233274,0.010345600000000002,1.4398458433403512,-0.010651250000000001,1.578028941152094,-0.0177,2.052699037829542,-0.0177,1.5780086982771877,0.0,0.8183012651885005,0.5,train
2005-10-31,1207.01,-0.0177,1.0,0.009221510566474207,0.0,16.7528329635511,-9.577387145040802,0.0,-0.6174039999999994,-0.080673,1.0,0.1266103690020434,1.0,-0.8020802036158697,3.0,0.6,BUY,1,0.0352,0.0352,0.0352,0.9681171299582133,1.9649442305791882,0.015265999999999998,1.461826529984785,0.006444,1.5881977596488779,0.0352,2.124954043961142,0.0351999999999999,1.6335546044565445,1.0,0.7910673319909326,0.5,train
2005-11-30,1249.48,0.0352,1.0,0.00578325081274269,1.0,24.82500795298415,8.072174989433051,0.0,-0.6379389999999994,-0.136799,1.0,0.26045269124539133,1.0,0.030710758587648445,4.0,0.8,BUY,1,-0.001,-0.001,-0.001,0.967149012828255,1.962979286348609,-0.008889999999999999,1.4488308921332202,0.004226500000000001,1.5949102774800337,-0.001,2.122829089917181,-0.0010000000000000202,1.631921049852088,0.0,0.41579197195650225,0.4166666666666667,train
2005-12-30,1248.29,-0.001,1.0,0.007315036882516795,1.0,25.49180608929919,0.6667981363150375,0.0,-0.6687639999999994,-0.012554000000000065,1.0,0.4658706143072831,1.0,0.22146736187094496,4.0,0.8,BUY,1,0.0255,0.0255,0.0255,0.9918113126553756,2.0130352581504987,0.0266,1.4873697938639638,0.0165925,1.621373826259121,0.0255,2.1769612317100693,0.0,1.631921049852088,1.0,1.114544824716705,0.5,train
2006-01-31,1280.09,0.0255,1.0,0.004353999687623221,1.0,33.565332046037156,8.073525956737967,1.0,-0.6384139999999994,0.021009999999999973,1.0,0.11139005064421596,1.0,-0.5269503156491276,5.0,1.0,BUY,1,0.0004,0.0004,0.0004,0.9922080371804377,2.013840472253759,0.0034108000000000003,1.492442914756875,-0.013254249999999999,1.5998837322224262,0.0004,2.1778320162027534,0.00039999999999989485,1.6325738182720286,1.0,0.8781252944166176,0.5,train
2006-02-28,1280.66,0.0004,1.0,0.008288563554792799,1.0,33.99810793324491,0.43277588720775384,0.0,-0.6349869999999994,-0.0029519999999999547,1.0,-1.753776131759577,1.0,-0.9174867989855052,4.0,0.8,BUY,1,0.0111,0.0111,0.0111,1.0032215463931407,2.036194101495776,0.0326952,1.5412386343434339,0.020083999999999998,1.6320157971003815,0.0111,2.202005951582604,0.011100000000000058,1.6506953876548482,1.0,1.3793920547687861,0.5833333333333334,train
2006-03-31,1294.83,0.0111,1.0,0.005809416095282796,1.0,35.59305189317138,1.5949439599264679,0.0,-0.5557989999999994,-0.11296499999999998,1.0,-1.9105545604216534,1.0,-1.1369213184633151,4.0,0.8,BUY,1,0.012199999999999999,0.012199999999999999,0.012199999999999999,1.015460849259137,2.061035669534024,0.0240996,1.5783818689356568,0.028662999999999994,1.6787942658926696,0.012199999999999999,2.228870424191912,0.0,1.6506953876548482,1.0,2.0618033704528784,0.6666666666666666,train
2006-04-28,1310.61,0.012199999999999999,1.0,0.007932667136474269,1.0,38.03070606830738,2.4376541751360037,0.0,-0.5103499999999994,-0.12806399999999996,1.0,-0.20485809822917514,1.0,-1.8394036153740605,4.0,0.8,BUY,1,-0.030899999999999997,-0.030899999999999997,-0.030899999999999997,0.9840831090170297,1.9973496673454227,-0.013147999999999996,1.5576293041228908,-0.003482999999999999,1.6729470254645653,-0.030899999999999997,2.1599983280843817,-0.0309000000000001,1.5996889001763133,0.0,0.9443153076811569,0.5833333333333334,train
2006-05-31,1270.09,-0.030899999999999997,1.0,0.006288108097109083,0.0,22.677864042834926,-15.352842025472455,0.0,-0.4951699999999994,-0.13981700000000002,1.0,-0.099140876956042,1.0,0.38055400264141154,3.0,0.6,BUY,1,0.0001,0.0001,0.0001,0.9841815173279314,1.9975494023121572,0.0014528000000000002,1.5598922279759206,-0.003652,1.6668374229275686,0.0001,2.16021432791719,9.999999999996165e-05,1.5998488690663308,1.0,0.9473913380164986,0.6666666666666666,train
2006-06-30,1270.2,0.0001,1.0,0.0072801820236482176,0.0,14.370531937611531,-8.307332105223395,0.0,-0.49298799999999937,-0.062811,1.0,-0.7395654123592403,1.0,0.1370039755629571,3.0,0.6,BUY,1,0.0051,0.0051,0.0051,0.989200843066304,2.0077369042639495,-0.0091648,1.545596127684967,0.00420675,1.6738493912564694,0.0051,2.1712314209895682,0.005100000000000165,1.6080080982985694,1.0,0.5758231338936014,0.6666666666666666,train
2006-07-31,1276.66,0.0051,1.0,0.00832565677574433,0.0,11.721120445691668,-2.6494114919198637,1.0,-0.5381499999999994,0.027799999999999936,1.0,-0.5934457790931589,1.0,-0.21232210529794024,4.0,0.8,BUY,1,0.0213,0.0213,0.0213,1.0102708210236164,2.0505017003247716,-0.007597600000000003,1.5338533065452677,-0.012809999999999998,1.6524073805544741,0.0213,2.217478650256646,0.02130000000000006,1.642258670792329,1.0,1.0927900337384144,0.75,train
2006-08-31,1303.82,0.0213,1.0,0.004817296574575814,1.0,18.213532067570895,6.492411621879228,1.0,-0.6076939999999994,0.11252400000000001,1.0,-0.2450911028878717,1.0,-1.4177628619670075,5.0,1.0,BUY,1,0.0246,0.0246,0.0246,1.0351234832207974,2.100944042152761,0.006447999999999999,1.5437435926658716,-0.01214575,1.6323376536121046,0.0246,2.2720286250529593,0.024600000000000007,1.6826582340938203,1.0,1.3168457052547733,0.75,train
2006-09-29,1335.85,0.0246,1.0,0.0060921141724985875,1.0,29.405106634014828,11.191574566443933,1.0,-0.6399739999999994,0.146986,1.0,-1.3306960794218838,1.0,-1.4451591963818955,5.0,1.0,BUY,1,0.0315,0.0315,0.0315,1.0677298729422526,2.167123779480573,0.0163524,1.5689875053905808,0.01903,1.663401039160343,0.0315,2.3435975267421276,0.0,1.6826582340938203,1.0,2.134151438874248,0.8333333333333334,train
2006-10-31,1377.94,0.0315,1.0,0.005832000920598514,1.0,44.70255926264986,15.297452628635028,1.0,-0.6544429999999993,0.11629299999999998,1.0,-1.4835289064560198,1.0,-2.0031192514376595,5.0,1.0,BUY,1,0.0165,0.0165,0.0165,1.0853474158457999,2.2028813218420025,-0.0022775999999999994,1.5654139794483033,0.012773249999999998,1.6846480764837979,0.0165,2.3822668859333724,0.016499999999999918,1.7104220949563682,1.0,2.002067634103639,0.8333333333333334,train
2006-11-30,1400.63,0.0165,1.0,0.006654747201181296,1.0,54.1162844959415,9.413725233291643,1.0,-0.6995869999999993,0.09189299999999989,1.0,-0.8952332838335869,1.0,-1.6218249048624411,5.0,1.0,BUY,1,0.0126,0.0126,0.0126,1.0990227932854568,2.2306376264972116,0.029464800000000003,1.6115385892699516,0.0021445000000000014,1.6882608042838174,0.0126,2.4122834486961326,0.012599999999999972,1.7319734133528184,1.0,2.2811549794191923,0.9166666666666666,train
2006-12-29,1418.3,0.0126,1.0,0.006898472357215958,1.0,58.66996440992989,4.55367991398839,1.0,-0.6357249999999993,-0.004249000000000058,1.0,-1.219836592222213,1.0,-1.2179600379390458,5.0,1.0,BUY,1,0.0141,0.0141,0.0141,1.1145190146707817,2.2620896170308225,0.0174584,1.6396734745768622,0.008551750000000002,1.7026983886168516,0.0141,2.446296645322748,0.014099999999999979,1.756394238481093,1.0,2.160700428348503,0.9166666666666666,train
2007-01-31,1438.24,0.0141,1.0,0.007884850792347926,1.0,61.54374579202249,2.873781382092602,1.0,-0.6133289999999993,-0.041113999999999984,1.0,-1.5036282668792702,1.0,-2.067185967805186,5.0,1.0,BUY,1,-0.0218,-0.0218,-0.0218,1.0902225001509587,2.2127760633795504,-0.0332408,1.5851694165431478,-0.005496749999999996,1.693339081249222,-0.0218,2.392967378454712,-0.021800000000000104,1.718104844082205,0.0,1.5309212423184173,0.8333333333333334,train
2007-02-28,1406.82,-0.0218,1.0,0.007316063204825347,0.0,47.127224921785455,-14.416520870237036,1.0,-0.6843309999999994,-0.015255999999999936,1.0,-0.5846947108062752,1.0,0.21638539776314186,4.0,0.8,BUY,1,0.01,0.01,0.01,1.1011247251524683,2.234903824013346,0.012886000000000002,1.6055959096447228,0.006766750000000001,1.704797483477265,0.01,2.416897052239259,0.010000000000000047,1.7352858925230272,1.0,1.5146273137388937,0.8333333333333334,train
2007-03-30,1420.86,0.01,1.0,0.007331828204712409,0.0,41.41253684561707,-5.714688076168386,1.0,-0.6614159999999993,0.02569100000000002,1.0,0.5788888834878708,1.0,0.12943168546683512,4.0,0.8,BUY,1,0.0433,0.0433,0.0433,1.14880342575157,2.3316751595931238,0.0240772,1.6442541634804206,0.01328125,1.7274393250546973,0.0433,2.521548694601219,0.04329999999999991,1.8104237716692742,1.0,1.7503207701253214,0.8333333333333334,train
2007-04-30,1482.37,0.0433,1.0,0.008249750611458908,1.0,54.881297464855834,13.468760619238765,1.0,-0.6734729999999993,0.060143999999999975,1.0,0.06264675236481781,0.0,1.615533879513191,4.0,0.8,BUY,1,0.0325,0.0325,0.0325,1.186139537088496,2.4074546022799,0.0424992,1.7141336500250077,0.01929,1.7607616296350026,0.0325,2.6034990271757583,0.0325,1.8692625442485256,1.0,3.206714983138637,0.9166666666666666,train
2007-05-31,1530.62,0.0325,1.0,0.005129462332867889,1.0,70.75430885773949,15.873011392883654,0.0,-0.6059749999999994,-0.07835599999999998,1.0,-0.8076535606671917,1.0,-0.24842251419248143,4.0,0.8,BUY,1,-0.0178,-0.0178,-0.0178,1.1650262533283207,2.3646019103593177,0.0004868000000000008,1.71496809028584,-0.0031137499999999998,1.7552790581107265,-0.0178,2.55715674449203,0.0,1.8692625442485256,0.0,2.5805250111440357,0.8333333333333334,train
2007-06-29,1503.35,-0.0178,1.0,0.005859173456826881,0.0,62.13878544048839,-8.615523417251097,0.0,-0.5731579999999994,-0.08825799999999995,1.0,-0.1623686955209628,0.0,1.520558116154153,2.0,0.4,SELL,0,-0.032,-0.0,-0.032,1.1650262533283207,2.2889346492278193,-0.041938,1.6430457585154323,-0.017547000000000004,1.7244791764780576,-0.032,2.475327728668285,0.0,1.8692625442485256,1.0,2.468435974515462,0.8333333333333334,train
2007-07-31,1455.28,-0.032,1.0,0.008127060465674801,0.0,37.6702726388412,-24.468512801647194,0.0,-0.6323029999999994,-0.04116999999999993,1.0,0.2155855829206059,0.0,1.6145004121571946,2.0,0.4,SELL,0,0.0129,0.0,0.0129,1.1650262533283207,2.318461906202858,-0.0099536,1.626691538253473,-0.01578325,1.6972612905159103,0.0129,2.5072594563681054,0.01289999999999986,1.8933760310693313,0.0,2.1277927782145833,0.75,train
2007-08-31,1473.99,0.0129,1.0,0.00946312063751524,0.0,30.189038070999914,-7.481234567841284,1.0,-0.6846369999999994,0.07866200000000001,1.0,-1.1013951558562196,1.0,0.3937282606889256,4.0,0.8,BUY,1,0.0358,0.0358,0.0358,1.2067341931974747,2.4014628424449205,0.0265444,1.6698710891214883,0.03319275,1.7535980602166823,0.0358,2.5970193449060837,0.03580000000000009,1.9611588929816135,1.0,2.1929049869974655,0.75,train
2007-09-28,1526.75,0.0358,1.0,0.00771620800296854,1.0,41.17134774133751,10.9823096703376,1.0,-0.6796759999999994,0.106518,1.0,0.1778170800939494,0.0,1.6120092533589818,4.0,0.8,BUY,1,0.0148,0.0148,0.0148,1.224593859256797,2.437004492513105,-0.0012128,1.6678458694646017,0.007789249999999999,1.7672572739072252,0.0148,2.6354552312106936,0.014799999999999924,1.9901840445977412,1.0,2.039259277004033,0.75,train
2007-10-31,1549.38,0.0148,1.0,0.005114393614214943,1.0,49.12171553908138,7.950367797743866,1.0,-0.7169079999999994,0.08460500000000004,1.0,0.6046634731122567,1.0,-0.8191006603308468,5.0,1.0,BUY,1,-0.044000000000000004,-0.044000000000000004,-0.044000000000000004,1.170711729449498,2.329776294842528,-0.07407520000000001,1.5442998531148373,-0.047848,1.6826975478653123,-0.044000000000000004,2.5194952010374227,-0.043999999999999984,1.9026159466354406,0.0,0.9039111969211606,0.6666666666666666,train
2007-11-30,1481.14,-0.044000000000000004,1.0,0.005907312833616244,0.0,26.195800952787522,-22.925914586293857,1.0,-0.8420959999999994,0.15745900000000002,1.0,-0.025786190938210943,0.0,2.166836196795826,3.0,0.6,BUY,1,-0.0086,-0.0086,-0.0086,1.1606436085762322,2.309740218706882,0.0035020000000000016,1.5497079912004452,0.0145485,1.707178273140431,-0.0086,2.497827542308501,-0.008600000000000094,1.8862534494943757,0.0,0.6555749778092751,0.5833333333333334,train
2007-12-31,1468.36,-0.0086,1.0,0.007922863195676665,0.0,10.36921762632278,-15.826583326464743,1.0,-0.8220409999999994,0.14236499999999996,1.0,1.1168507952429738,1.0,0.8834099457579329,4.0,0.8,BUY,1,-0.061200000000000004,-0.061200000000000004,-0.061200000000000004,1.0896122197313667,2.1683841173220206,-0.0794836,1.4265316211110655,-0.029580500000000006,1.6566790862318004,-0.061200000000000004,2.3449604967192204,-0.0612,1.7708147383853199,0.0,-0.1548000197138983,0.5,train
2008-01-31,1378.55,-0.061200000000000004,1.0,0.010044553346387366,0.0,-25.62385897326044,-35.99307659958322,1.0,-0.9391499999999994,0.22224199999999994,1.0,1.47602771310317,1.0,0.6334827193363969,4.0,0.8,BUY,1,-0.0348,-0.0348,-0.0348,1.0516937144847152,2.0929243500392145,-0.030216800000000002,1.3834264004222765,0.015948,1.6830998042990253,-0.0348,2.2633558714333915,-0.03479999999999988,1.709190385489511,0.0,-0.26508861505781856,0.5,train
2008-02-29,1330.63,-0.0348,1.0,0.005419953215497587,0.0,-53.26613040279335,-27.64227142953291,1.0,-0.9635919999999993,0.12149599999999994,0.0,3.7100374865340084,1.0,0.5950210761526701,3.0,0.6,BUY,1,-0.006,-0.006,-0.006,1.0453835521978068,2.080366803938979,-0.014958800000000001,1.3627320015836397,-0.027924,1.6361009253637795,-0.006,2.249775736204791,-0.006000000000000029,1.6989352431765739,0.0,-0.4093619085626026,0.4166666666666667,train
2008-03-31,1322.7,-0.006,1.0,0.007734337162343102,0.0,-62.255138678257254,-8.989008275463902,1.0,-0.9792889999999993,0.15724799999999994,1.0,1.2454443424568244,1.0,0.72170636925518,4.0,0.8,BUY,1,0.0475,0.0475,0.0475,1.0950392709272028,2.179184227126081,0.06584960000000001,1.4524673587951218,0.046117,1.7115529917387808,0.0,2.249775736204791,0.04750000000000006,1.7796346672274612,1.0,-0.36553531831175895,0.4166666666666667,train
2008-04-30,1385.59,0.0475,1.0,0.0044594465367459,0.0,-40.26244763837849,21.992691039878764,1.0,-0.8950149999999992,-0.044135000000000146,1.0,1.2438182657002261,0.0,2.051972498616759,3.0,0.6,BUY,1,0.010700000000000001,0.010700000000000001,0.010700000000000001,1.1067561911261237,2.20250149835633,0.041999600000000005,1.5134704068775735,0.0290045,1.7611957304876684,0.0,2.249775736204791,0.01069999999999988,1.7986767581667948,1.0,-0.5844879056413623,0.4166666666666667,train
2008-05-30,1400.38,0.010700000000000001,1.0,0.0058444068724144635,0.0,-22.899306064029815,17.363141574348674,1.0,-0.7965659999999992,-0.16702600000000012,0.0,2.0130032329111325,1.0,0.602037124972361,3.0,0.6,BUY,1,-0.086,-0.086,-0.086,1.0115751586892772,2.0130863694976857,-0.060514799999999994,1.4218830478994586,-0.006368249999999998,1.7499799957769904,-0.0,2.249775736204791,-0.08599999999999992,1.6439905569644506,0.0,-0.9729241919191514,0.4166666666666667,train
2008-06-30,1280.0,-0.086,1.0,0.004085224343798665,0.0,-52.01717486870257,-29.117868804672753,0.0,-0.8124529999999992,-0.1668360000000001,0.0,2.3903746268823007,0.0,3.661412579471736,1.0,0.2,SELL,0,-0.009899999999999999,-0.0,-0.009899999999999999,1.0115751586892772,1.9931568144396585,-0.008242399999999999,1.4101633190654521,-0.03575375,1.6874116485029786,-0.0,2.249775736204791,-0.009900000000000058,1.6277150504505025,1.0,-0.9729241919191514,0.4166666666666667,train
2008-07-31,1267.38,-0.009899999999999999,1.0,0.0059484997845821435,0.0,-63.215650755277466,-11.198475886574897,0.0,-0.8107089999999992,-0.08430599999999999,1.0,0.11845204862888495,0.0,2.0334570217089807,2.0,0.4,SELL,0,0.012199999999999999,0.0,0.012199999999999999,1.0115751586892772,2.0174733275758223,-0.006328800000000002,1.4012386774517507,-0.022225250000000002,1.649908502762088,0.0,2.249775736204791,0.0,1.6277150504505025,0.0,-0.9729241919191514,0.4166666666666667,train
2008-08-29,1282.83,0.012199999999999999,1.0,0.010803597470259751,0.0,-57.13405900385101,6.081591751426458,1.0,-0.8520309999999992,0.05546499999999999,1.0,-1.8993005074418994,0.0,1.909963053953496,3.0,0.6,BUY,1,-0.0908,-0.0908,-0.0908,0.9197241342802908,1.8342867494319377,-0.0532396,1.3266372907596906,-0.070463,1.533650999931963,-0.0,2.249775736204791,-0.09079999999999998,1.4799185238695969,0.0,-1.7640504022042434,0.3333333333333333,train
2008-09-30,1166.36,-0.0908,1.0,0.0036263822210765326,0.0,-86.51076610518999,-29.37670710133898,0.0,-0.7712299999999992,-0.04122300000000001,1.0,-2.1980787386506946,0.0,1.926273991860885,2.0,0.4,SELL,0,-0.16940000000000002,-0.0,-0.16940000000000002,0.9197241342802908,1.5235585740781674,-0.0880784,1.2097892008092423,-0.10332425,1.3751876606022428,-0.0,2.249775736204791,-0.16939999999999997,1.2292203259260872,1.0,-1.9079948074095892,0.3333333333333333,train
2008-10-31,968.75,-0.16940000000000002,1.0,0.0022682323782212527,0.0,-153.53980390981155,-67.02903780462157,0.0,-0.6729259999999992,-0.137783,1.0,-3.3853643900813206,0.0,3.4416900497141976,2.0,0.4,SELL,0,-0.0748,-0.0,-0.0748,0.9197241342802908,1.4095963927371205,-0.1494104,1.029034112400653,-0.09132050000000001,1.2496048358422156,-0.0,2.249775736204791,-0.07479999999999999,1.137274645546816,1.0,-1.6047166856155102,0.4166666666666667,train
2008-11-28,896.24,-0.0748,0.0,-0.002788180761532909,0.0,-190.0739735653557,-36.53416965554413,1.0,-0.9749519999999993,0.12292100000000006,1.0,-3.1747102558777964,0.0,1.1974197928357135,2.0,0.4,SELL,0,0.0078000000000000005,0.0,0.0078000000000000005,0.9197241342802908,1.42059124460047,-0.09226759999999999,0.9340876045313146,-0.05286199999999999,1.1835482250099245,0.0,2.249775736204791,0.007800000000000017,1.146145387782081,0.0,-1.5343479161100446,0.4166666666666667,train
2008-12-31,903.25,0.0078000000000000005,0.0,-0.006588260389430094,0.0,-185.50986355486407,4.564110010491618,1.0,-1.2853209999999993,0.5140910000000001,1.0,-3.0562981546297006,0.0,2.748272109030123,2.0,0.4,SELL,0,-0.0857,-0.0,-0.0857,0.9197241342802908,1.2988465749382097,0.0621316,0.9921239619410125,0.037207,1.2275845038178688,-0.0,2.249775736204791,0.0,1.146145387782081,1.0,-1.165668984877512,0.5,train
2009-01-30,825.88,-0.0857,0.0,-0.005420519574927482,0.0,-191.39592186376626,-5.886058308902193,1.0,-1.0059419999999992,0.333016,1.0,-2.4817833803785083,1.0,0.9484044531208393,3.0,0.6,BUY,1,-0.1099,-0.1099,-0.1099,0.8186464519228868,1.1561033363525004,-0.04159879999999999,0.9508527956730206,-0.028325249999999996,1.1928128658511017,-0.0,2.249775736204791,-0.10989999999999991,1.0201840096648305,0.0,-1.4047975047885073,0.5,train
2009-02-27,735.09,-0.1099,0.0,-0.016118182961170763,0.0,-205.29195282070202,-13.89603095693576,1.0,-0.9253889999999992,-0.049563000000000024,1.0,-2.1597690623278294,0.0,1.3683703411357333,2.0,0.4,SELL,0,0.08539999999999999,0.0,0.08539999999999999,0.8186464519228868,1.2548345612770038,0.004751999999999992,0.9553712481580589,0.00021949999999999747,1.193074688275156,0.0,2.249775736204791,0.08539999999999995,1.107307724090207,0.0,-1.3636452722109058,0.5,train
2009-03-31,797.87,0.08539999999999999,0.0,-0.009381632386216752,0.0,-172.33833341029367,32.95361941040835,1.0,-1.0375089999999991,-0.24781200000000014,1.0,-1.5614013434701934,0.0,2.8656954360208555,2.0,0.4,SELL,0,0.09390000000000001,0.0,0.09390000000000001,0.8186464519228868,1.3726635265809146,0.1248076,1.0746088407496706,0.076739,1.284630046778703,0.0,2.249775736204791,0.0,1.107307724090207,0.0,-1.8027923547146065,0.4166666666666667,train
2009-04-30,872.81,0.09390000000000001,1.0,0.0049783607952246615,0.0,-119.34564061419076,52.992692796102915,0.0,-0.9010399999999992,-0.10490200000000005,1.0,-0.6075172510515122,0.0,2.775086781368012,2.0,0.4,SELL,0,0.053099999999999994,0.0,0.053099999999999994,0.8186464519228868,1.4455519598423612,0.0755512,1.155796828198917,0.08280249999999999,1.3910006262270964,0.0,2.249775736204791,0.0530999999999999,1.1661057642393968,0.0,-1.9001309769742005,0.3333333333333333,train
2009-05-29,919.14,0.053099999999999994,0.0,-0.006343365816085678,0.0,-72.0758444144949,47.26979619969586,0.0,-0.8308119999999992,-0.09457700000000002,1.0,0.3012437228356903,1.0,-0.5665458082678726,2.0,0.4,SELL,0,0.0002,0.0,0.0002,0.8186464519228868,1.4458410702343296,0.0085844,1.1657186504909078,0.00737,1.4012523008423903,0.0,2.249775736204791,0.00020000000000007102,1.1663389853922448,0.0,-1.4752448141173296,0.3333333333333333,train
2009-06-30,919.32,0.0002,1.0,0.012394670003016015,0.0,-46.12857829511972,25.947266119375172,0.0,-0.8369509999999992,-0.2005579999999999,1.0,0.4335355680765805,1.0,0.3166479738367797,3.0,0.6,BUY,1,0.0741,0.0741,0.0741,0.8793081540103728,1.5529778935386935,0.0384536,1.210544729189425,0.033608,1.4483455881691014,0.0,2.249775736204791,0.0741000000000001,1.2527647042098102,1.0,-0.7747346283969198,0.3333333333333333,train
2009-07-31,987.48,0.0741,1.0,0.008292760579705972,0.0,-9.633007764909962,36.49557053020976,0.0,-0.8951669999999993,-0.005872999999999906,1.0,0.8852132808476911,1.0,-0.019871965415702204,3.0,0.6,BUY,1,0.0336,0.0336,0.0336,0.9088529079851213,1.6051579507615938,0.010729999999999996,1.2235338741336272,0.00558625,1.4564364087110109,0.0,2.249775736204791,0.03360000000000012,1.29485759827126,1.0,-0.5498680608455362,0.4166666666666667,train
2009-08-31,1020.63,0.0336,1.0,0.019633299593992775,1.0,16.72045361244045,26.353461377350413,1.0,-0.9370419999999993,0.10623000000000005,1.0,1.0798580704525582,1.0,-0.08560293166708124,5.0,1.0,BUY,1,0.035699999999999996,0.035699999999999996,0.035699999999999996,0.9412989568001902,1.662462089603783,0.010556399999999997,1.2364499871225314,0.01049125,1.4717162471839003,0.0,2.249775736204791,0.03570000000000014,1.3410840145295442,1.0,0.22748669423323156,0.5,train
2009-09-30,1057.08,0.035699999999999996,1.0,0.0029775067834708025,1.0,37.57910112022557,20.858647507785122,1.0,-0.9820009999999992,0.14505,1.0,0.9282713557601197,1.0,-0.6232139921142352,5.0,1.0,BUY,1,-0.019799999999999998,-0.019799999999999998,-0.019799999999999998,0.9226612374555464,1.629545340229628,-0.002499999999999997,1.2333588621547251,0.010844500000000002,1.487676274026486,-0.0,2.249775736204791,-0.01979999999999998,1.3145305510418592,0.0,0.0919513862957879,0.4166666666666667,train
2009-10-30,1036.2,-0.019799999999999998,1.0,0.015156584759494718,0.0,36.05226590793552,-1.5268352122900524,1.0,-0.9655509999999993,0.070384,1.0,1.022250170057688,1.0,-0.3385054972508928,4.0,0.8,BUY,1,0.0574,0.0574,0.0574,0.9756219924854946,1.7230812427588085,0.012563999999999995,1.248854782898837,0.013033,1.5070651589058732,0.0574,2.3789128634629457,0.05739999999999984,1.3899846046716617,1.0,0.4465579157576389,0.4166666666666667,train
2009-11-30,1095.63,0.0574,1.0,0.0019106534161320396,1.0,51.059718238549976,15.007452330614456,1.0,-1.0345409999999993,0.097499,1.0,0.5306887885861946,1.0,-0.058264579704858745,5.0,1.0,BUY,1,0.0178,0.0178,0.0178,0.9929880639517364,1.7537520888799154,0.0906204,1.3620265028670426,0.05739675,1.593565801065304,0.0178,2.4212575124325864,0.017800000000000097,1.4147263306348175,1.0,0.5574016692694829,0.5,train
